location,commodity,time_operation,total_transport_cost,total_transport_opex,total_transport_flow,transport_cost_per_unit
CHN,Aluminium,5,0.0,0.0,0.0,
CHN,Aluminium,6,0.0,0.0,0.0,
CHN,Aluminium,7,0.0,0.0,0.0,
CHN,Aluminium,8,0.0,0.0,0.0,
CHN,Aluminium,9,0.0,0.0,0.0,
CHN,Aluminium,10,0.0,0.0,0.0,
CHN,Aluminium,11,0.0,0.0,0.0,
CHN,Aluminium,12,0.0,0.0,0.0,
CHN,Aluminium,13,0.0,0.0,0.0,
CHN,Bauxite,0,0.0,0.0,0.0,
CHN,Bauxite,1,0.0,0.0,0.0,
CHN,Bauxite,2,0.0,0.0,0.0,
CHN,Bauxite,3,0.0,0.0,0.0,
CHN,Bauxite,4,0.0,0.0,0.0,
CHN,Bauxite,5,0.0,0.0,0.0,
CHN,Bauxite,6,0.0,0.0,0.0,
CHN,Bauxite,7,0.0,0.0,0.0,
CHN,Bauxite,8,0.0,0.0,0.0,
CHN,Bauxite,9,0.0,0.0,0.0,
CHN,Bauxite,10,2272.190948153279,2272.190948153279,134.74417055999993,16.863
CHN,Bauxite,11,11978.441592499157,11978.441592499157,617.9798340799998,19.3832240664159
CHN,Bauxite,12,24503.379585506813,24503.379585506813,1167.4753921600004,20.988347805919894
CHN,Bauxite,13,38769.99932566299,38769.99932566299,1793.3822174400002,21.618369441069852
CHN,Compressor,0,0.0,0.0,0.0,
CHN,Compressor,1,0.0,0.0,0.0,
CHN,Compressor,2,0.0,0.0,0.0,
CHN,Compressor,3,0.0,0.0,0.0,
CHN,Compressor,4,0.0,0.0,0.0,
CHN,Compressor,5,0.0,0.0,0.0,
CHN,Compressor,6,0.0,0.0,0.0,
CHN,Compressor,7,0.0,0.0,0.0,
CHN,Compressor,8,0.0,0.0,0.0,
CHN,Compressor,9,0.0,0.0,0.0,
CHN,Compressor,10,0.0,0.0,0.0,
CHN,Compressor,11,0.0,0.0,0.0,
CHN,Compressor,12,0.0,0.0,0.0,
CHN,Compressor,13,0.0,0.0,0.0,
CHN,Copper,0,0.0,0.0,0.0,
CHN,Copper,1,0.0,0.0,0.0,
CHN,Copper,2,0.0,0.0,0.0,
CHN,Copper,3,0.0,0.0,0.0,
CHN,Copper,4,0.0,0.0,0.0,
CHN,Copper,5,0.0,0.0,0.0,
CHN,Copper,6,0.0,0.0,0.0,
CHN,Copper,7,0.0,0.0,0.0,
CHN,Copper,8,0.0,0.0,0.0,
CHN,Copper,9,0.0,0.0,0.0,
CHN,Copper,10,0.0,0.0,0.0,
CHN,Copper,11,0.0,0.0,0.0,
CHN,Copper,12,0.0,0.0,0.0,
CHN,Copper,13,0.0,0.0,0.0,
CHN,Copper_ore,0,373.13673007695,373.13673007695,237.37875,1.5719045200000001
CHN,Copper_ore,1,388.56654484527,388.56654484527,247.19475,1.5719045200000001
CHN,Copper_ore,2,407.85381330567,407.85381330567,259.46475,1.57190452
CHN,Copper_ore,3,361.80907019256296,361.80907019256296,230.1537749999999,1.5720318738746002
CHN,Copper_ore,4,284.15550121691757,284.15550121691757,180.72138239625,1.5723402369393
CHN,Copper_ore,5,242.40936819972205,242.40936819972205,154.14679910000007,1.5725877515138227
CHN,Copper_ore,6,209.89031866270727,209.89031866270727,133.4459550174999,1.572848863310863
CHN,Copper_ore,7,188.0087447863035,188.0087447863035,119.5166718575,1.5730754702613101
CHN,Copper_ore,8,216.63762060238503,216.63762060238503,137.741125,1.572788233015993
CHN,Copper_ore,9,283.33174603174604,283.33174603174604,180.19699999999995,1.5723444121253192
CHN,Copper_ore,10,362.4693213623191,362.4693213623191,230.574075,1.5720298188871367
CHN,Copper_ore,11,382.21828135270954,382.21828135270954,243.1457875,1.5719716359581575
CHN,Copper_ore,12,441.3045873711182,441.3045873711182,280.74516088999997,1.5719045200000001
CHN,Copper_ore,13,544.7693492459999,544.7693492459999,300.0672725500001,1.8154907218521315
CHN,HEX,0,0.0,0.0,0.0,
CHN,HEX,1,0.0,0.0,0.0,
CHN,HEX,2,0.0,0.0,0.0,
CHN,HEX,3,44758.27832,44758.27832,2.0,22379.13916
CHN,HEX,4,53709.933983999974,53709.933983999974,2.4,22379.13915999999
CHN,HEX,5,197641.79269518403,197641.79269518403,8.831519,22379.13916
CHN,HEX,6,352193.269070241,352193.269070241,15.737569999999993,22379.13916
CHN,HEX,7,547569.3753377276,547569.3753377276,24.467847999999996,22379.13916
CHN,HEX,8,624377.9825640002,624377.9825640002,27.9,22379.139160000006
CHN,HEX,9,707180.7974559999,707180.7974559999,31.6,22379.139159999995
CHN,HEX,10,805247.7875240002,805247.7875240002,35.9,22430.30048813371
CHN,HEX,11,696515.4000440002,696515.4000440002,30.9,22540.951457734638
CHN,HEX,12,715382.9393146225,715382.9393146225,31.782521000000003,22508.690840308813
CHN,HEX,13,611751.2822067366,611751.2822067366,26.93519500000002,22711.96782524634
CHN,HP,0,0.0,0.0,0.0,
CHN,HP,1,0.0,0.0,0.0,
CHN,HP,2,0.0,0.0,0.0,
CHN,HP,3,0.0,0.0,0.0,
CHN,HP,4,0.0,0.0,0.0,
CHN,HP,5,0.0,0.0,0.0,
CHN,HP,6,0.0,0.0,0.0,
CHN,HP,7,0.0,0.0,0.0,
CHN,HP,8,0.0,0.0,0.0,
CHN,HP,9,0.0,0.0,0.0,
CHN,HP,10,0.0,0.0,0.0,
CHN,HP,11,0.0,0.0,0.0,
CHN,HP,12,0.0,0.0,0.0,
CHN,HP,13,0.0,0.0,0.0,
CHN,Iron,0,0.0,0.0,0.0,
CHN,Iron,1,0.0,0.0,0.0,
CHN,Iron,2,0.0,0.0,0.0,
CHN,Iron,3,0.0,0.0,0.0,
CHN,Iron,4,0.0,0.0,0.0,
CHN,Iron,5,0.0,0.0,0.0,
CHN,Iron,6,0.0,0.0,0.0,
CHN,Iron,7,0.0,0.0,0.0,
CHN,Iron,8,0.0,0.0,0.0,
CHN,Iron,9,0.0,0.0,0.0,
CHN,Iron,10,0.0,0.0,0.0,
CHN,Iron,11,0.0,0.0,0.0,
CHN,Iron,12,0.0,0.0,0.0,
CHN,Iron,13,0.0,0.0,0.0,
CHN,Nickel,0,8.014844616000008,8.014844616000008,1.7600000000000013,4.553888986363638
CHN,Nickel,1,14.213951822399999,14.213951822399999,3.1999999999999993,4.441859944500001
CHN,Nickel,2,21.962835830400007,21.962835830400007,5.0,4.392567166080001
CHN,Nickel,3,33.22490153438959,33.22490153438959,6.799999999999997,4.886014931527883
CHN,Nickel,4,41.4823689024,41.4823689024,8.599999999999998,4.823531267720931
CHN,Nickel,5,49.2312529104,49.2312529104,10.399999999999999,4.7337743183076935
CHN,Nickel,6,59.13537653759999,59.13537653759999,12.799999999999997,4.6199512920000005
CHN,Nickel,7,68.40157781103545,68.40157781103545,15.199999999999996,4.500103803357597
CHN,Nickel,8,79.49156180330043,79.49156180330043,17.6,4.51656601155116
CHN,Nickel,9,100.608460278,100.608460278,20.0,5.0304230139
CHN,Nickel,10,121.04668118039997,121.04668118039997,22.4,5.4038696955535706
CHN,Nickel,11,145.58113582077817,145.58113582077817,25.4,5.731540780345598
CHN,Nickel,12,176.62022025599998,176.62022025599998,28.4,6.21902184
CHN,Nickel,13,199.00869888,199.00869888,32.0,6.21902184
CHN,Refrigerant,0,0.0,0.0,0.0,
CHN,Refrigerant,1,0.0,0.0,0.0,
CHN,Refrigerant,2,0.0,0.0,0.0,
CHN,Refrigerant,3,0.0,0.0,0.0,
CHN,Refrigerant,4,0.0,0.0,0.0,
CHN,Refrigerant,5,0.0,0.0,0.0,
CHN,Refrigerant,6,0.0,0.0,0.0,
CHN,Refrigerant,7,0.0,0.0,0.0,
CHN,Refrigerant,8,0.0,0.0,0.0,
CHN,Refrigerant,9,0.0,0.0,0.0,
CHN,Refrigerant,10,0.0,0.0,0.0,
CHN,Refrigerant,11,0.0,0.0,0.0,
CHN,Refrigerant,12,0.0,0.0,0.0,
CHN,Refrigerant,13,0.0,0.0,0.0,
CHN,Steel,0,0.0,0.0,0.0,
CHN,Steel,1,0.0,0.0,0.0,
CHN,Steel,2,0.0,0.0,0.0,
CHN,Steel,3,0.0,0.0,0.0,
CHN,Steel,4,0.0,0.0,0.0,
CHN,Steel,5,0.0,0.0,0.0,
CHN,Steel,6,0.0,0.0,0.0,
CHN,Steel,7,0.0,0.0,0.0,
CHN,Steel,8,0.0,0.0,0.0,
CHN,Steel,9,0.0,0.0,0.0,
CHN,Steel,10,0.0,0.0,0.0,
CHN,Steel,11,0.0,0.0,0.0,
CHN,Steel,12,0.0,0.0,0.0,
CHN,Steel,13,0.0,0.0,0.0,
CZE,Aluminium,0,3081.0391680000002,3081.0391680000002,28.304000000000002,108.8552560768796
CZE,Aluminium,1,3081.0391680000002,3081.0391680000002,28.304000000000002,108.8552560768796
CZE,Aluminium,2,3081.0391680000002,3081.0391680000002,28.304000000000002,108.8552560768796
CZE,Aluminium,3,3081.0391680000002,3081.0391680000002,28.304000000000002,108.8552560768796
CZE,Aluminium,4,3081.0391680000002,3081.0391680000002,28.304000000000002,108.8552560768796
CZE,Aluminium,5,3081.0391680000002,3081.0391680000002,28.304000000000002,108.8552560768796
CZE,Aluminium,6,6149.415141468466,6149.415141468466,34.89201991999998,176.24130547809423
CZE,Aluminium,7,49618.044061349734,49618.044061349734,82.44,601.8685596961394
CZE,Aluminium,8,84004.75993792806,84004.75993792806,106.12856200000006,791.5377194871255
CZE,Aluminium,9,103239.010752,103239.010752,125.888,820.0861936959838
CZE,Aluminium,10,120549.1632,120549.1632,145.28,829.7712224669604
CZE,Aluminium,11,138756.4573227269,138756.4573227269,163.53135852000003,848.5006091706678
CZE,Aluminium,12,209646.9793194178,209646.9793194178,241.51724804,868.0414381199646
CZE,Aluminium,13,307247.67936,307247.67936,347.28000000000003,884.7260981340704
CZE,Bauxite,0,575.2071792,575.2071792,176.04,3.2674800000000004
CZE,Bauxite,1,575.2071792,575.2071792,176.04,3.2674800000000004
CZE,Bauxite,2,575.2071792,575.2071792,176.04,3.2674800000000004
CZE,Bauxite,3,575.2071792,575.2071792,176.04,3.2674800000000004
CZE,Bauxite,4,575.2071792,575.2071792,176.04,3.2674800000000004
CZE,Bauxite,5,575.2071792,575.2071792,176.04,3.2674800000000004
CZE,Bauxite,6,575.2071792,575.2071792,176.04,3.2674800000000004
CZE,Bauxite,7,575.2071792,575.2071792,176.04,3.2674800000000004
CZE,Bauxite,8,575.2071792,575.2071792,176.04,3.2674800000000004
CZE,Bauxite,9,575.2071792,575.2071792,176.04,3.2674800000000004
CZE,Bauxite,10,1467.961692021389,1467.961692021389,449.2641705599999,3.267480000000001
CZE,Bauxite,11,1736.3104896000002,1736.3104896000002,531.36,3.267672556458898
CZE,Bauxite,12,1736.3104896000002,1736.3104896000002,531.36,3.267672556458898
CZE,Bauxite,13,1736.3104896000002,1736.3104896000002,531.36,3.267672556458898
CZE,Compressor,0,6578.5988160000015,6578.5988160000015,1.4800000000000004,4444.9992
CZE,Compressor,1,20041.275430800008,20041.275430800008,3.6500000000000017,5490.760391999999
CZE,Compressor,2,20041.2754308,20041.2754308,3.6500000000000004,5490.760391999999
CZE,Compressor,3,20041.2754308,20041.2754308,3.6500000000000004,5490.760391999999
CZE,Compressor,4,53488.57357800004,53488.57357800004,4.000000000000003,13372.1433945
CZE,Compressor,5,90480.6373488,90480.6373488,4.000000000000001,22620.159337199995
CZE,Compressor,6,116064.95708323318,116064.95708323318,4.2,27634.513591245995
CZE,Compressor,7,129104.73084144747,129104.73084144747,4.300000000000001,30024.35600963894
CZE,Compressor,8,285275.7966695065,285275.7966695065,8.429425999999996,33842.84964
CZE,Compressor,9,417959.1930540001,417959.1930540001,12.35,33842.84964000001
CZE,Compressor,10,499182.03218999994,499182.03218999994,14.75,33842.84963999999
CZE,Compressor,11,79662.66528438142,79662.66528438142,2.880000000000001,27660.647668187987
CZE,Compressor,12,0.0,0.0,0.0,
CZE,Compressor,13,0.0,0.0,0.0,
CZE,Copper,0,0.0,0.0,0.0,
CZE,Copper,1,0.0,0.0,0.0,
CZE,Copper,2,0.0,0.0,0.0,
CZE,Copper,3,0.0,0.0,0.0,
CZE,Copper,4,0.0,0.0,0.0,
CZE,Copper,5,0.0,0.0,0.0,
CZE,Copper,6,0.0,0.0,0.0,
CZE,Copper,7,0.0,0.0,0.0,
CZE,Copper,8,0.0,0.0,0.0,
CZE,Copper,9,0.0,0.0,0.0,
CZE,Copper,10,0.0,0.0,0.0,
CZE,Copper,11,0.0,0.0,0.0,
CZE,Copper,12,0.0,0.0,0.0,
CZE,Copper,13,0.0,0.0,0.0,
CZE,Copper_ore,0,0.5070821624999999,0.5070821624999999,507.0821625,0.0009999999999999998
CZE,Copper_ore,1,0.55399786946375,0.55399786946375,550.28386946375,0.0010067492438105069
CZE,Copper_ore,2,0.6068780911862499,0.6068780911862499,606.8780911862499,0.001
CZE,Copper_ore,3,0.6068780911862499,0.6068780911862499,604.158275,0.001004501827250897
CZE,Copper_ore,4,0.6068780911862499,0.6068780911862499,599.5774749999999,0.001012176268273337
CZE,Copper_ore,5,0.6068780911862499,0.6068780911862499,595.487475,0.0010191282212715722
CZE,Copper_ore,6,0.6068780911862499,0.6068780911862499,592.8574823,0.0010236492062676795
CZE,Copper_ore,7,0.6068780911862499,0.6068780911862499,591.51415452,0.0010259739121183285
CZE,Copper_ore,8,0.6068780911862499,0.6068780911862499,573.51332014,0.001058176104851593
CZE,Copper_ore,9,0.6068780911862499,0.6068780911862499,562.562975,0.0010787736096323258
CZE,Copper_ore,10,0.6068780911862499,0.6068780911862499,552.746975,0.0010979310943967624
CZE,Copper_ore,11,0.6068780911862499,0.6068780911862499,515.9157731337499,0.0011763123416444147
CZE,Copper_ore,12,0.6068780911862499,0.6068780911862499,414.3335418612499,0.0014647090565249928
CZE,Copper_ore,13,0.6068780911862499,0.6068780911862499,266.22397231375,0.0022795771767353565
CZE,HEX,0,179035.17683,179035.17683,10.25,17466.846520000003
CZE,HEX,1,198248.70800200003,198248.70800200003,11.35,17466.846520000003
CZE,HEX,2,198248.70800200003,198248.70800200003,11.35,17466.846520000003
CZE,HEX,3,198248.70800200003,198248.70800200003,11.35,17466.846520000003
CZE,HEX,4,204362.10428399997,204362.10428399997,11.7,17466.84652
CZE,HEX,5,204362.10428399997,204362.10428399997,11.7,17466.84652
CZE,HEX,6,204362.10428399997,204362.10428399997,11.7,17466.84652
CZE,HEX,7,88270.83631800002,88270.83631800002,4.65,18982.975552258067
CZE,HEX,8,61100.539559999685,61100.539559999685,3.0,20366.846519999894
CZE,HEX,9,44633.693040000006,44633.693040000006,2.0,22316.846520000003
CZE,HEX,10,15043.2032,15043.2032,0.8,18804.003999999997
CZE,HEX,11,13135.8008,13135.8008,0.2,65679.004
CZE,HEX,12,14385.755567999999,14385.755567999999,0.4,35964.38892
CZE,HEX,13,37921.074919652565,37921.074919652565,2.542958999999993,14912.184946612457
CZE,HP,0,53750.04634888697,53750.04634888697,3.5383679999999984,15190.632050958802
CZE,HP,1,125129.8287259884,125129.8287259884,6.160491,20311.664886124887
CZE,HP,2,278886.50407249416,278886.50407249416,10.480274000000001,26610.611905041234
CZE,HP,3,354452.293260838,354452.293260838,13.054421000000005,27151.896913761084
CZE,HP,4,481088.6822874658,481088.6822874658,17.497771999999998,27494.282259905194
CZE,HP,5,648697.4083843835,648697.4083843835,23.416394,27702.70300304921
CZE,HP,6,856781.7322100864,856781.7322100864,31.26118,27407.210227191885
CZE,HP,7,1098245.4028244072,1098245.4028244072,40.632081,27029.02179251925
CZE,HP,8,1285594.4588564874,1285594.4588564874,47.58360900000002,27017.59042397324
CZE,HP,9,1519455.7273547982,1519455.7273547982,57.12774999999999,26597.506944607452
CZE,HP,10,1797219.2505438358,1797219.2505438358,68.496467,26238.13065488233
CZE,HP,11,2370701.392701483,2370701.392701483,83.126204,28519.302922836254
CZE,HP,12,2400985.7086732397,2400985.7086732397,84.18722399999999,28519.59709080371
CZE,HP,13,2277759.5866035507,2277759.5866035507,80.590227,28263.471532392516
CZE,Iron,0,870.7477389246066,870.7477389246066,263.72236000000004,3.30175924
CZE,Iron,1,1002.2364706168884,1002.2364706168884,303.5462000000001,3.30175924
CZE,Iron,2,1002.2364706168884,1002.2364706168884,303.5462000000001,3.30175924
CZE,Iron,3,1002.2364706168884,1002.2364706168884,303.5462000000001,3.30175924
CZE,Iron,4,1023.444330567256,1023.444330567256,309.96940000000006,3.301759239999999
CZE,Iron,5,1023.444330567256,1023.444330567256,309.96940000000006,3.301759239999999
CZE,Iron,6,1071.4970996428,1071.4970996428,324.52308656,3.3017592400000004
CZE,Iron,7,1097.458065165244,1097.458065165244,332.3858541439999,3.3017592400000004
CZE,Iron,8,1257.701504068176,1257.701504068176,380.9185990400003,3.30175924
CZE,Iron,9,1420.334281067,1420.334281067,430.17500000000007,3.301759239999999
CZE,Iron,10,1505.1657208684724,1505.1657208684724,455.8678000000001,3.30175924
CZE,Iron,11,1726.921116352744,1726.921116352744,523.0306,3.30175924
CZE,Iron,12,2030.4279385490463,2030.4279385490463,614.9533600000001,3.3017592399999995
CZE,Iron,13,2174.5243718640836,2174.5243718640836,658.5956800000001,3.30175924
CZE,Nickel,0,22.4990541768,22.4990541768,25.18,0.89352876
CZE,Nickel,1,27.437530983596616,27.437530983596616,30.7069366,0.89352876
CZE,Nickel,2,29.2005198768,29.2005198768,32.68,0.89352876
CZE,Nickel,3,29.2005198768,29.2005198768,32.68,0.89352876
CZE,Nickel,4,29.2005198768,29.2005198768,32.68,0.89352876
CZE,Nickel,5,29.2005198768,29.2005198768,32.68,0.89352876
CZE,Nickel,6,28.32627453967531,28.32627453967531,31.701581200000003,0.8935287599999998
CZE,Nickel,7,23.142394884,23.142394884,25.9,0.8935287600000001
CZE,Nickel,8,21.534043116000003,21.534043116000003,24.1,0.89352876
CZE,Nickel,9,19.925691348,19.925691348,22.3,0.89352876
CZE,Nickel,10,18.049280952,18.049280952,20.2,0.89352876
CZE,Nickel,11,15.627283860907268,15.627283860907268,17.489402199999994,0.89352876
CZE,Nickel,12,37.53050505500148,37.53050505500148,18.222660599999998,2.0595513398851035
CZE,Nickel,13,111.090059574,111.090059574,30.33,3.6627121521266073
CZE,Refrigerant,0,3673.814109875,3673.814109875,2.6048750000000003,1410.3609999999999
CZE,Refrigerant,1,6209.551333912501,6209.551333912501,3.8390625000000007,1617.4655489230768
CZE,Refrigerant,2,6209.5513339125,6209.5513339125,3.8390625,1617.465548923077
CZE,Refrigerant,3,6209.5513339125,6209.5513339125,3.8390625,1617.465548923077
CZE,Refrigerant,4,6637.360151712501,6637.360151712501,4.038125,1643.6737722860241
CZE,Refrigerant,5,9201.483904497487,9201.483904497487,4.038124999999998,2278.6525688277334
CZE,Refrigerant,6,13977.910013628305,13977.910013628305,4.151875,3366.6500108091655
CZE,Refrigerant,7,16414.728572872653,16414.728572872653,4.20875,3900.143409057951
CZE,Refrigerant,8,48398.305757820635,48398.305757820635,5.5975485374999945,8646.339631283758
CZE,Refrigerant,9,75695.16524862498,75695.16524862498,7.827375,9670.56838961018
CZE,Refrigerant,10,93021.439441125,93021.439441125,9.192374999999998,10119.41303973402
CZE,Refrigerant,11,125275.75010120962,125275.75010120962,12.103045831250004,10350.762266614596
CZE,Refrigerant,12,249457.5905865474,249457.5905865474,23.30937619375,10702.027738238445
CZE,Refrigerant,13,427957.4266255367,427957.4266255367,39.41743293125,10857.05980325912
CZE,Steel,0,0.0,0.0,0.0,
CZE,Steel,1,0.0,0.0,0.0,
CZE,Steel,2,0.0,0.0,0.0,
CZE,Steel,3,0.0,0.0,0.0,
CZE,Steel,4,0.0,0.0,0.0,
CZE,Steel,5,0.0,0.0,0.0,
CZE,Steel,6,0.0,0.0,0.0,
CZE,Steel,7,0.0,0.0,0.0,
CZE,Steel,8,0.0,0.0,0.0,
CZE,Steel,9,0.0,0.0,0.0,
CZE,Steel,10,0.0,0.0,0.0,
CZE,Steel,11,0.0,0.0,0.0,
CZE,Steel,12,0.0,0.0,0.0,
CZE,Steel,13,0.0,0.0,0.0,
DEU,Aluminium,0,0.0,0.0,0.0,
DEU,Aluminium,1,0.0,0.0,0.0,
DEU,Aluminium,2,0.0,0.0,0.0,
DEU,Aluminium,3,0.0,0.0,0.0,
DEU,Aluminium,4,0.0,0.0,0.0,
DEU,Aluminium,5,0.0,0.0,0.0,
DEU,Aluminium,6,0.0,0.0,0.0,
DEU,Aluminium,7,0.0,0.0,0.0,
DEU,Aluminium,8,861.6288134659198,861.6288134659198,7.179522159999998,120.01200000000001
DEU,Aluminium,9,996.0996,996.0996,8.3,120.01199999999999
DEU,Aluminium,10,996.0996,996.0996,8.3,120.01199999999999
DEU,Aluminium,11,996.0996,996.0996,8.3,120.01199999999999
DEU,Aluminium,12,5117.31168,5117.31168,42.64,120.012
DEU,Aluminium,13,6571.85712,6571.85712,54.76,120.012
DEU,Bauxite,0,188.77975199999997,188.77975199999997,87.96,2.1462
DEU,Bauxite,1,188.77975199999997,188.77975199999997,87.96,2.1462
DEU,Bauxite,2,188.77975199999997,188.77975199999997,87.96,2.1462
DEU,Bauxite,3,188.77975199999997,188.77975199999997,87.96,2.1462
DEU,Bauxite,4,188.77975199999997,188.77975199999997,87.96,2.1462
DEU,Bauxite,5,188.77975199999997,188.77975199999997,87.96,2.1462
DEU,Bauxite,6,188.77975199999997,188.77975199999997,87.96,2.1462
DEU,Bauxite,7,188.77975199999997,188.77975199999997,87.96,2.1462
DEU,Bauxite,8,188.77975199999997,188.77975199999997,87.96,2.1462
DEU,Bauxite,9,188.77975199999997,188.77975199999997,87.96,2.1462
DEU,Bauxite,10,188.77975199999997,188.77975199999997,87.96,2.1462
DEU,Bauxite,11,188.77975199999997,188.77975199999997,87.96,2.1462
DEU,Bauxite,12,188.77975199999997,188.77975199999997,87.96,2.1462
DEU,Bauxite,13,188.77975199999997,188.77975199999997,87.96,2.1462
DEU,Compressor,0,0.0,0.0,0.0,
DEU,Compressor,1,0.0,0.0,0.0,
DEU,Compressor,2,0.0,0.0,0.0,
DEU,Compressor,3,0.0,0.0,0.0,
DEU,Compressor,4,0.0,0.0,0.0,
DEU,Compressor,5,0.0,0.0,0.0,
DEU,Compressor,6,0.0,0.0,0.0,
DEU,Compressor,7,0.0,0.0,0.0,
DEU,Compressor,8,33116.532302208936,33116.532302208936,0.8996239999999993,36811.526040000004
DEU,Compressor,9,50431.790674799966,50431.790674799966,1.3699999999999992,36811.52604
DEU,Compressor,10,65156.401090799984,65156.401090799984,1.7699999999999996,36811.52604
DEU,Compressor,11,30437.14174559999,30437.14174559999,1.7699999999999996,17196.12528
DEU,Compressor,12,6987.961062000013,6987.961062000013,1.7700000000000031,3948.0006000000003
DEU,Compressor,13,6987.961062000013,6987.961062000013,1.7700000000000031,3948.0006000000003
DEU,Copper,0,0.0,0.0,0.0,
DEU,Copper,1,0.0,0.0,0.0,
DEU,Copper,2,0.0,0.0,0.0,
DEU,Copper,3,0.0,0.0,0.0,
DEU,Copper,4,0.0,0.0,0.0,
DEU,Copper,5,0.0,0.0,0.0,
DEU,Copper,6,0.0,0.0,0.0,
DEU,Copper,7,0.0,0.0,0.0,
DEU,Copper,8,0.0,0.0,0.0,
DEU,Copper,9,0.0,0.0,0.0,
DEU,Copper,10,0.0,0.0,0.0,
DEU,Copper,11,0.0,0.0,0.0,
DEU,Copper,12,0.0,0.0,0.0,
DEU,Copper,13,0.0,0.0,0.0,
DEU,Copper_ore,0,0.0,0.0,0.0,
DEU,Copper_ore,1,0.0,0.0,0.0,
DEU,Copper_ore,2,0.0,0.0,0.0,
DEU,Copper_ore,3,0.0,0.0,0.0,
DEU,Copper_ore,4,0.0,0.0,0.0,
DEU,Copper_ore,5,0.0,0.0,0.0,
DEU,Copper_ore,6,0.0,0.0,0.0,
DEU,Copper_ore,7,0.0,0.0,0.0,
DEU,Copper_ore,8,0.0,0.0,0.0,
DEU,Copper_ore,9,0.0,0.0,0.0,
DEU,Copper_ore,10,0.0,0.0,0.0,
DEU,Copper_ore,11,0.0,0.0,0.0,
DEU,Copper_ore,12,0.0,0.0,0.0,
DEU,Copper_ore,13,0.0,0.0,0.0,
DEU,HEX,0,42546.42486,42546.42486,2.25,18909.52216
DEU,HEX,1,42546.42486,42546.42486,2.25,18909.52216
DEU,HEX,2,42546.42486,42546.42486,2.25,18909.52216
DEU,HEX,3,42546.42486,42546.42486,2.25,18909.52216
DEU,HEX,4,42546.42486,42546.42486,2.25,18909.52216
DEU,HEX,5,53760.33878654479,53760.33878654479,2.8430299999999997,18909.522159999997
DEU,HEX,6,53760.33878654479,53760.33878654479,2.8430299999999997,18909.522159999997
DEU,HEX,7,53760.33878654479,53760.33878654479,2.8430299999999997,18909.522159999997
DEU,HEX,8,2843.0299999999997,2843.0299999999997,0.0,
DEU,HEX,9,2843.0299999999997,2843.0299999999997,0.0,
DEU,HEX,10,2843.0299999999997,2843.0299999999997,0.0,
DEU,HEX,11,2843.0299999999997,2843.0299999999997,0.0,
DEU,HEX,12,2843.0299999999997,2843.0299999999997,0.0,
DEU,HEX,13,2843.0299999999997,2843.0299999999997,0.0,
DEU,HP,0,0.0,0.0,0.0,
DEU,HP,1,0.0,0.0,0.0,
DEU,HP,2,0.0,0.0,0.0,
DEU,HP,3,0.0,0.0,0.0,
DEU,HP,4,0.0,0.0,0.0,
DEU,HP,5,0.0,0.0,0.0,
DEU,HP,6,0.0,0.0,0.0,
DEU,HP,7,19417.92374931336,19417.92374931336,0.4948730000000072,39238.19595999999
DEU,HP,8,0.000494873,0.000494873,0.0,
DEU,HP,9,25766.153759093617,25766.153759093617,0.6566600000000005,39238.19596
DEU,HP,10,61811.61619022029,61811.61619022029,1.5752919999999992,39238.19596
DEU,HP,11,122348.30491730834,122348.30491730834,3.1180920000000008,39238.19596
DEU,HP,12,193176.1914898053,193176.1914898053,4.923166999999999,39238.19596
DEU,HP,13,276044.8678273718,276044.8678273718,7.035106000000001,39238.195960000005
DEU,Iron,0,275.4079835104641,275.4079835104641,144.12020000000004,1.91096032
DEU,Iron,1,275.4079835104641,275.4079835104641,144.12020000000004,1.91096032
DEU,Iron,2,275.4079835104641,275.4079835104641,144.12020000000004,1.91096032
DEU,Iron,3,275.4079835104641,275.4079835104641,144.12020000000004,1.91096032
DEU,Iron,4,275.4079835104641,275.4079835104641,144.12020000000004,1.91096032
DEU,Iron,5,275.4079835104641,275.4079835104641,144.12020000000004,1.91096032
DEU,Iron,6,296.20551227781334,296.20551227781334,155.00348656000003,1.9109603199999998
DEU,Iron,7,307.7239547569553,307.7239547569553,161.03105414399988,1.9109603199999998
DEU,Iron,8,358.8612634380812,358.8612634380812,187.791059648,1.9109603200000003
DEU,Iron,9,375.357323319488,375.357323319488,196.4234,1.91096032
DEU,Iron,10,389.3853008365441,389.3853008365441,203.76420000000005,1.91096032
DEU,Iron,11,389.385300836544,389.385300836544,203.7642,1.91096032
DEU,Iron,12,389.38530083654393,389.38530083654393,203.76419999999996,1.91096032
DEU,Iron,13,389.38530083654393,389.38530083654393,203.76419999999996,1.91096032
DEU,Nickel,0,0.0,0.0,1.2,0.0
DEU,Nickel,1,0.0,0.0,1.2,0.0
DEU,Nickel,2,0.0,0.0,1.2,0.0
DEU,Nickel,3,0.0,0.0,1.2,0.0
DEU,Nickel,4,0.0,0.0,1.2,0.0
DEU,Nickel,5,0.0,0.0,1.2,0.0
DEU,Nickel,6,0.0,0.0,1.2,0.0
DEU,Nickel,7,0.0,0.0,1.3970651999999957,0.0
DEU,Nickel,8,0.0,0.0,4.3335924,0.0
DEU,Nickel,9,0.0,0.0,4.5,0.0
DEU,Nickel,10,0.0,0.0,4.5,0.0
DEU,Nickel,11,0.0,0.0,4.5,0.0
